Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Tony Allen,SG,33,MEM,63,1648,14.6,0.528,0.064,0.27699999999999997,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,0.9,3.2,4.1,0.11900000000000001,-0.4,3.7,3.3,2.2
Al-Farouq Aminu,SF,24,DAL,74,1366,14.4,0.504,0.34700000000000003,0.331,9.1,18.4,13.7,6.1,2.6,3.7,11.9,15.2,1.2,2.0,3.3,0.115,-0.5,2.9,2.4,1.5
Lou Amundson,PF,32,TOT,53,937,11.8,0.442,0.004,0.341,11.3,22.0,16.5,12.2,1.2,4.6,17.5,17.4,-0.6,0.9,0.3,0.017,-4.0,2.0,-2.0,0.0
Chris Andersen,C,36,MIA,60,1132,16.1,0.622,0.063,0.551,8.2,23.2,15.9,6.1,1.2,4.6,13.5,12.3,2.1,1.5,3.6,0.151,-1.2,2.3,1.0,0.9
Alan Anderson,SG,32,BRK,74,1744,10.6,0.563,0.47700000000000004,0.23,2.0,11.1,6.6,7.2,1.7,0.2,11.0,14.2,1.7,1.1,2.7,0.075,0.0,-0.5,-0.5,0.6
Kyle Anderson,SF,21,SAS,33,358,8.2,0.389,0.124,0.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,0.044000000000000004,-5.2,2.4,-2.7,-0.1
Ryan Anderson,PF,26,NOP,61,1675,15.6,0.524,0.49200000000000005,0.207,7.3,12.7,10.0,5.4,1.0,0.9,7.2,23.4,2.6,0.9,3.5,0.1,2.0,-3.1,-1.1,0.4
Giannis Antetokounmpo,SG,20,MIL,81,2541,14.8,0.552,0.055999999999999994,0.445,4.5,19.7,12.2,13.1,1.5,2.8,15.6,19.6,2.2,4.0,6.2,0.11699999999999999,-1.7,2.1,0.5,1.6
Carmelo Anthony,SF,30,NYK,40,1428,21.5,0.531,0.222,0.294,5.7,16.0,10.7,18.0,1.5,1.0,8.9,32.2,2.2,0.6,2.9,0.09699999999999999,3.5,-2.2,1.4,1.2
Joel Anthony,C,32,DET,49,406,14.7,0.607,0.0,0.355,8.2,17.0,12.4,1.8,1.5,9.5,14.3,9.1,0.5,0.7,1.2,0.142,-3.4,4.8,1.4,0.3
Pero Antić,C,32,ATL,63,1037,9.5,0.508,0.584,0.41600000000000004,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,0.5,1.0,1.5,0.07,-1.3,-1.4,-2.7,-0.2
Trevor Ariza,SF,29,HOU,82,2930,12.7,0.539,0.61,0.157,2.9,14.4,8.6,11.1,2.6,0.5,12.7,16.5,2.7,3.9,6.6,0.10800000000000001,0.6,1.3,1.9,2.9
Darrell Arthur,PF,26,DEN,58,988,11.5,0.466,0.28600000000000003,0.154,5.6,13.4,9.3,9.3,2.4,2.1,10.3,20.0,-0.1,0.9,0.9,0.042,-1.8,0.7,-1.1,0.2
Ömer Aşık,C,28,NOP,76,1982,15.5,0.545,0.0,0.546,14.0,28.8,21.4,5.4,0.8,2.1,15.7,14.0,2.8,2.2,5.0,0.12,-1.3,0.6,-0.7,0.6
D.J. Augustin,PG,27,TOT,82,1964,13.9,0.527,0.38,0.317,1.1,7.9,4.4,28.2,1.3,0.1,16.4,19.8,2.5,0.9,3.4,0.083,0.2,-2.7,-2.5,-0.3
Jeff Ayres,PF,27,SAS,51,383,14.4,0.618,0.0,0.379,11.2,23.3,17.3,5.5,1.1,1.6,19.0,16.3,0.6,0.6,1.2,0.147,-2.1,0.4,-1.7,0.0
Luke Babbitt,SF,25,NOP,63,830,11.1,0.639,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1.0,11.5,12.4,1.1,0.5,1.6,0.092,0.0,-1.4,-1.4,0.1
Cameron Bairstow,PF,24,CHI,18,64,2.1,0.309,0.0,0.35700000000000004,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0.0,-0.1,-0.048,-6.7,-1.0,-7.7,-0.1
Leandro Barbosa,SG,32,GSW,66,982,15.3,0.5579999999999999,0.29,0.192,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,1.6,1.2,2.8,0.13699999999999998,0.4,-1.2,-0.8,0.3
J.J. Barea,PG,30,DAL,77,1362,15.1,0.502,0.312,0.175,1.8,9.0,5.4,29.6,1.2,0.1,10.8,21.2,2.1,0.6,2.7,0.096,1.0,-2.5,-1.5,0.2
Andrea Bargnani,C,29,NYK,29,785,16.6,0.527,0.114,0.29600000000000004,4.6,14.4,9.3,11.3,0.1,2.9,9.3,26.4,0.8,0.2,0.9,0.057999999999999996,-1.0,-2.7,-3.7,-0.3
Harrison Barnes,SF,22,GSW,82,2318,13.4,0.573,0.32799999999999996,0.22899999999999998,5.6,15.1,10.5,6.9,1.3,0.6,9.0,14.9,3.7,3.0,6.7,0.139,0.5,0.6,1.1,1.8
Matt Barnes,SF,34,LAC,76,2271,11.3,0.574,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,2.2,2.1,4.3,0.091,0.9,0.7,1.6,2.1
Earl Barron,C,33,PHO,16,143,5.0,0.361,0.10300000000000001,0.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1,15.1,-0.1,0.1,0.0,-0.011000000000000001,-5.0,-0.9,-5.9,-0.1
Will Barton,SG,24,TOT,58,983,13.6,0.503,0.24100000000000002,0.266,2.8,15.3,8.9,13.0,2.5,1.5,13.4,20.2,0.2,1.1,1.3,0.063,-1.7,1.1,-0.6,0.3
Brandon Bass,PF,29,BOS,82,1929,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,-0.4,-0.1,-0.5,0.7
Nicolas Batum,SF,26,POR,71,2380,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,2.0,3.2,5.2,0.105,0.6,2.6,3.1,3.1
Jerryd Bayless,PG,26,MIL,77,1717,11.1,0.519,0.233,0.266,1.5,12.5,7.0,21.0,1.8,0.6,18.8,18.6,0.3,2.0,2.4,0.066,-2.3,-0.3,-2.6,-0.3
Aron Baynes,C,28,SAS,70,1122,15.9,0.618,0.012,0.318,11.2,20.7,16.1,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-0.7,-0.2,-1.0,0.3
Kent Bazemore,SG,25,ATL,75,1324,9.7,0.52,0.39899999999999997,0.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,-0.4,1.9,1.6,0.057,-3.1,1.3,-1.8,0.1
Bradley Beal,SG,21,WAS,63,2107,14.0,0.521,0.304,0.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,1.3,2.4,3.7,0.085,0.5,-0.1,0.5,1.3
Michael Beasley,PF,26,MIA,24,505,10.6,0.474,0.16,0.12300000000000001,2.9,17.9,10.6,11.5,1.6,2.2,14.2,24.2,-0.6,0.5,-0.1,-0.006999999999999999,-4.3,-0.4,-4.7,-0.3
Marco Belinelli,SG,28,SAS,62,1388,12.4,0.5529999999999999,0.489,0.21100000000000002,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,1.5,1.4,2.9,0.1,0.6,-1.1,-0.5,0.5
Jerrelle Benimon,PF,23,UTA,2,3,4.7,0.0,0.0,0.0,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,0.0,0.0,0.0,-0.215,-20.3,-6.6,-26.9,0.0
Anthony Bennett,PF,21,MIN,57,894,11.4,0.45799999999999996,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,0.017,-3.6,-1.2,-4.8,-0.6
Patrick Beverley,PG,26,HOU,56,1727,11.3,0.509,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1.0,12.9,16.1,1.7,1.8,3.5,0.096,0.5,0.3,0.8,1.2
Sim Bhullar,C,22,SAC,3,3,44.3,0.5,0.0,0.0,0.0,36.5,18.9,78.5,0.0,26.3,0.0,29.4,0.0,0.0,0.0,0.389,9.4,17.1,26.6,0.0
Bismack Biyombo,C,22,CHO,64,1243,15.2,0.578,0.0,0.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,1.8,2.2,4.0,0.156,-3.2,2.8,-0.4,0.5
Tarik Black,C,23,TOT,63,1196,14.7,0.583,0.004,0.43200000000000005,12.8,21.4,17.0,5.6,0.8,1.6,12.9,13.8,2.2,0.9,3.1,0.124,-1.0,-0.6,-1.6,0.1
DeJuan Blair,PF,25,WAS,29,180,7.7,0.469,0.0,0.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9,18.3,-0.2,0.3,0.1,0.033,-6.4,-1.0,-7.4,-0.2
Steve Blake,PG,34,POR,81,1529,9.5,0.507,0.67,0.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,0.7,1.4,2.1,0.066,-1.2,-0.9,-2.1,0.0
Eric Bledsoe,PG,25,PHO,81,2800,18.4,0.555,0.26,0.42200000000000004,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7.0,0.11900000000000001,1.7,0.9,2.6,3.3
Vander Blue,SG,22,LAL,2,74,4.0,0.342,0.33299999999999996,0.16699999999999998,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,-0.3,0.0,-0.2,-0.156,-6.0,-2.5,-8.5,-0.1
Bojan Bogdanović,SF,25,BRK,78,1854,11.6,0.562,0.444,0.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,0.0,-1.9,-1.8,0.1
Andrew Bogut,C,30,GSW,67,1583,15.8,0.565,0.0,0.11800000000000001,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,0.159,-1.4,5.5,4.1,2.4
Matt Bonner,PF,34,SAS,72,935,10.1,0.536,0.5479999999999999,0.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,1.3,0.9,2.1,0.11,-0.2,-0.7,-0.9,0.3
Trevor Booker,PF,27,UTA,79,1564,15.3,0.536,0.18100000000000002,0.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,1.7,1.9,3.6,0.11,-0.6,0.7,0.2,0.9
Carlos Boozer,PF,33,LAL,71,1692,16.4,0.517,0.0,0.20199999999999999,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,0.062,-1.8,-1.5,-3.3,-0.6
Chris Bosh,C,30,MIA,44,1556,19.8,0.5479999999999999,0.226,0.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,2.1,1.5,3.6,0.111,1.0,-1.0,-0.1,0.8
Avery Bradley,SG,24,BOS,77,2428,11.5,0.507,0.348,0.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,0.4,2.1,2.5,0.049,-0.8,-0.9,-1.7,0.2
Elton Brand,C,35,ATL,36,486,9.4,0.457,0.011000000000000001,0.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,0.07,-4.5,3.1,-1.4,0.1
Corey Brewer,SF,28,TOT,80,2087,13.9,0.507,0.292,0.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,1.0,2.1,3.1,0.071,-0.8,-0.3,-1.1,0.5
Aaron Brooks,PG,30,CHI,82,1885,14.4,0.534,0.38299999999999995,0.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,1.7,1.5,3.3,0.083,1.0,-2.4,-1.4,0.3
Jabari Brown,SG,22,LAL,19,568,11.0,0.547,0.365,0.5,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,0.4,0.0,0.4,0.033,-0.8,-3.0,-3.8,-0.3
Lorenzo Brown,PG,24,MIN,29,549,11.0,0.46799999999999997,0.23,0.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,0.1,0.2,0.3,0.025,-1.9,-0.6,-2.6,-0.1
Markel Brown,SG,23,BRK,47,781,9.1,0.45899999999999996,0.305,0.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,0.031,-3.0,0.3,-2.7,-0.1
Shannon Brown,SG,29,MIA,5,89,4.4,0.48200000000000004,0.368,0.21100000000000002,0.0,1.3,0.7,5.2,2.4,0.0,16.2,13.1,-0.1,0.0,0.0,-0.016,-4.2,-1.9,-6.1,-0.1
Kobe Bryant,SG,36,LAL,35,1207,17.6,0.47700000000000004,0.258,0.33799999999999997,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,0.006,1.6,-1.3,0.3,0.7
Chase Budinger,SF,26,MIN,67,1286,12.2,0.537,0.36700000000000005,0.20800000000000002,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.9,-1.9,-2.8,-0.3
Reggie Bullock,SF,23,TOT,36,338,6.2,0.466,0.657,0.129,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,-0.2,0.3,0.1,0.019,-3.6,-0.4,-4.0,-0.2
Trey Burke,PG,22,UTA,76,2288,12.6,0.455,0.38799999999999996,0.14400000000000002,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,0.8,1.6,2.4,0.05,0.0,-1.9,-1.9,0.1
Alec Burks,SG,23,UTA,27,899,13.0,0.524,0.22699999999999998,0.43,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,1.1,0.6,1.7,0.08900000000000001,-0.4,-1.1,-1.6,0.1
Caron Butler,SF,34,DET,78,1623,9.3,0.544,0.5529999999999999,0.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,1.3,1.0,2.4,0.07,-1.0,-0.5,-1.5,0.2
Jimmy Butler,SG,25,CHI,65,2513,21.3,0.583,0.212,0.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,8.2,3.0,11.2,0.214,4.1,0.6,4.7,4.2
Rasual Butler,SF,35,WAS,75,1505,11.4,0.531,0.455,0.13,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,1.0,1.6,2.6,0.084,-0.8,-0.8,-1.7,0.1
Dwight Buycks,PG,25,LAL,6,123,13.1,0.586,0.275,0.25,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,0.1,0.0,0.1,0.027000000000000003,-1.6,-3.3,-4.9,-0.1
Will Bynum,SG,32,WAS,7,67,4.8,0.336,0.29,0.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6,27.6,-0.2,0.1,-0.2,-0.132,-5.8,-3.3,-9.1,-0.1
Bruno Caboclo,SF,19,TOR,8,23,-1.8,0.41700000000000004,0.25,0.0,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,-0.1,0.0,-0.1,-0.275,-12.6,-6.3,-18.9,-0.1
Nick Calathes,SG,25,MEM,58,838,12.3,0.455,0.174,0.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,-0.4,1.5,1.1,0.065,-2.1,1.8,-0.3,0.4
José Calderón,PG,33,NYK,42,1270,11.3,0.519,0.401,0.09,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,0.8,0.1,0.9,0.033,-0.5,-2.6,-3.2,-0.4
Kentavious Caldwell-Pope,SG,21,DET,82,2587,11.2,0.501,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,1.1,1.8,2.8,0.052000000000000005,-0.2,-0.9,-1.0,0.6
Isaiah Canaan,PG,23,TOT,47,938,12.4,0.534,0.6509999999999999,0.159,2.1,8.3,5.1,18.7,1.5,0.3,13.3,21.6,0.8,0.7,1.4,0.07200000000000001,0.7,-2.9,-2.2,-0.1
Clint Capela,C,20,HOU,12,90,12.1,0.409,0.0,0.7929999999999999,12.3,31.8,22.1,3.6,0.6,7.8,11.3,21.3,-0.2,0.2,0.0,0.019,-8.8,1.0,-7.8,-0.1
DeMarre Carroll,SF,28,ATL,70,2189,15.9,0.603,0.466,0.27699999999999997,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,4.3,2.8,7.0,0.154,2.4,0.5,2.9,2.7
Vince Carter,SG,38,MEM,66,1091,9.6,0.445,0.5710000000000001,0.14,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,-0.5,1.4,1.0,0.043,-1.1,-0.3,-1.4,0.2
Michael Carter-Williams,PG,23,TOT,66,2149,14.1,0.461,0.166,0.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,-2.1,2.9,0.8,0.017,-1.6,0.9,-0.7,0.7
Omri Casspi,SF,26,SAC,67,1416,14.4,0.58,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,2.0,0.6,2.7,0.091,0.0,-1.3,-1.3,0.3
Mario Chalmers,PG,28,MIA,80,2368,11.7,0.521,0.374,0.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,0.8,2.0,2.8,0.055999999999999994,-0.6,-0.4,-1.0,0.6
Tyson Chandler,C,32,DAL,75,2286,20.1,0.6970000000000001,0.0,0.584,14.1,27.4,20.7,5.3,0.9,3.2,16.0,12.8,7.2,3.1,10.3,0.21600000000000003,1.9,2.3,4.2,3.6
Wilson Chandler,SF,27,DEN,78,2471,13.2,0.523,0.41600000000000004,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,2.1,1.5,3.6,0.071,0.5,-0.4,0.2,1.3
Will Cherry,PG,23,CLE,8,69,5.8,0.34700000000000003,0.474,0.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,-0.1,0.1,0.0,-0.021,-4.4,0.7,-3.7,0.0
Patrick Christopher,SG,26,UTA,4,29,-2.6,0.25,0.33299999999999996,0.0,8.0,15.9,12.0,0.0,1.8,0.0,7.7,20.6,-0.1,0.0,-0.1,-0.15,-10.6,-5.7,-16.3,-0.1
Earl Clark,PF,27,BRK,10,93,6.7,0.425,0.467,0.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,-0.2,0.1,-0.1,-0.037000000000000005,-6.6,0.5,-6.1,-0.1
Ian Clark,SG,23,TOT,30,192,8.8,0.483,0.545,0.16399999999999998,2.4,7.1,4.8,9.7,2.4,1.2,13.2,16.0,0.0,0.2,0.2,0.05,-2.0,-0.8,-2.8,0.0
Jordan Clarkson,PG,22,LAL,59,1476,16.9,0.528,0.203,0.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,2.0,0.4,2.4,0.078,1.4,-1.7,-0.3,0.6
Victor Claver,SF,26,POR,10,76,9.2,0.6,0.55,0.0,4.3,23.5,14.1,1.9,0.7,0.9,16.7,14.1,0.0,0.1,0.1,0.086,-2.9,-1.3,-4.2,0.0
Norris Cole,PG,26,TOT,75,1831,10.9,0.483,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,0.4,1.0,1.4,0.036000000000000004,-1.5,-1.5,-3.0,-0.5
Darren Collison,PG,27,SAC,45,1565,17.5,0.575,0.293,0.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,3.0,0.8,3.8,0.11599999999999999,2.8,-1.3,1.5,1.4
Nick Collison,PF,34,OKC,66,1101,11.2,0.485,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,1.0,1.2,2.2,0.09699999999999999,-1.1,1.2,0.1,0.6
Mike Conley,PG,27,MEM,70,2225,18.6,0.5579999999999999,0.314,0.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,4.2,2.7,6.8,0.147,3.2,-0.5,2.7,2.6
Jack Cooley,C,23,UTA,16,87,11.4,0.43200000000000005,0.0,0.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,0.0,0.2,0.2,0.092,-4.4,0.4,-4.0,0.0
Chris Copeland,SF,30,IND,50,828,7.4,0.46799999999999997,0.539,0.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,-0.9,0.8,-0.1,-0.008,-2.8,-1.5,-4.3,-0.5
Bryce Cotton,PG,22,UTA,15,159,14.5,0.52,0.29,0.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5,25.6,0.1,0.1,0.2,0.067,-1.2,-3.2,-4.4,-0.1
DeMarcus Cousins,C,24,SAC,59,2013,25.2,0.545,0.008,0.508,10.8,30.6,21.1,20.4,2.3,4.0,16.3,34.1,2.8,3.2,6.0,0.14400000000000002,1.4,3.3,4.7,3.4
Robert Covington,SF,24,PHI,70,1956,14.7,0.5539999999999999,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,1.6,2.3,4.0,0.09699999999999999,0.6,-0.5,0.2,1.1
Allen Crabbe,SG,22,POR,51,683,8.7,0.525,0.556,0.105,1.1,10.1,5.7,8.1,1.4,1.6,8.6,11.5,0.5,0.8,1.3,0.08800000000000001,-1.3,1.0,-0.3,0.3
Jamal Crawford,SG,34,LAC,64,1703,16.6,0.532,0.434,0.3,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,2.5,1.2,3.6,0.102,1.7,-2.7,-1.0,0.4
Jae Crowder,SF,24,TOT,82,1647,13.9,0.517,0.382,0.259,4.7,14.9,9.7,8.6,2.2,1.2,7.5,17.5,1.9,2.0,3.9,0.113,-0.1,0.6,0.6,1.1
Dante Cunningham,PF,27,NOP,66,1652,8.9,0.473,0.028999999999999998,0.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,0.5,1.2,1.6,0.047,-2.6,1.0,-1.6,0.2
Jared Cunningham,SG,23,LAC,19,89,7.3,0.452,0.39399999999999996,0.39399999999999996,1.3,9.9,5.7,16.4,1.7,0.0,15.3,23.2,-0.1,0.1,0.0,-0.023,-4.0,-2.7,-6.7,-0.1
Seth Curry,PG,24,PHO,2,8,-11.4,0.0,0.33299999999999996,0.0,0.0,27.7,13.7,15.6,0.0,0.0,0.0,16.5,-0.1,0.0,0.0,-0.298,-14.3,-1.6,-15.9,0.0
Stephen Curry,PG,26,GSW,80,2613,28.0,0.638,0.48200000000000004,0.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,11.5,4.1,15.7,0.28800000000000003,9.6,0.3,9.9,7.9
Samuel Dalembert,C,33,NYK,32,544,11.8,0.461,0.0,0.154,10.9,25.1,17.8,8.6,1.4,6.3,21.9,15.0,-0.4,0.7,0.3,0.023,-5.2,3.0,-2.2,0.0
Troy Daniels,SG,23,TOT,47,397,9.6,0.515,0.715,0.079,2.2,7.2,4.7,9.2,0.8,0.2,10.5,21.3,0.1,0.1,0.2,0.022000000000000002,-0.3,-4.6,-4.9,-0.3
Luigi Datome,SF,27,TOT,21,209,15.1,0.5870000000000001,0.449,0.011000000000000001,1.5,13.9,7.6,7.6,0.5,2.6,9.1,20.7,0.2,0.2,0.4,0.095,-0.3,-1.8,-2.1,0.0
Brandon Davies,PF,23,TOT,27,423,10.5,0.46299999999999997,0.248,0.27,9.4,12.1,10.7,12.4,2.1,1.3,15.9,18.9,-0.2,0.4,0.2,0.027999999999999997,-3.1,-0.1,-3.2,-0.1
Anthony Davis,PF,21,NOP,68,2455,30.8,0.591,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.27399999999999997,4.2,3.0,7.1,5.7
Ed Davis,PF,25,LAL,79,1840,20.0,0.594,0.0,0.40299999999999997,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,4.6,1.6,6.3,0.16399999999999998,1.1,1.9,3.0,2.3
Glen Davis,PF,29,LAC,74,904,10.8,0.495,0.016,0.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,0.2,1.1,1.4,0.07200000000000001,-3.5,1.0,-2.5,-0.1
Andre Dawkins,SG,23,MIA,4,22,-5.0,0.25,1.0,0.0,0.0,10.7,5.5,6.6,0.0,0.0,14.3,15.0,-0.1,0.0,-0.1,-0.172,-7.5,-3.9,-11.5,-0.1
Austin Daye,SF,26,TOT,34,344,8.2,0.449,0.504,0.043,3.4,21.0,12.4,7.5,1.8,1.1,13.8,22.1,-0.6,0.5,0.0,-0.001,-4.4,-1.0,-5.4,-0.3
Dewayne Dedmon,C,25,ORL,59,845,13.3,0.568,0.006,0.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,0.7,1.0,1.7,0.099,-3.6,0.3,-3.3,-0.3
Matthew Dellavedova,SG,24,CLE,67,1380,8.5,0.493,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,1.4,0.5,1.9,0.067,-0.6,-2.0,-2.6,-0.2
Luol Deng,SF,29,MIA,72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,3.7,1.6,5.4,0.106,1.1,-0.6,0.5,1.5
DeMar DeRozan,SG,25,TOR,60,2100,17.4,0.51,0.08900000000000001,0.43799999999999994,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,2.6,1.4,4.0,0.09,-0.2,-1.4,-1.6,0.2
Boris Diaw,PF,32,SAS,81,1984,12.7,0.526,0.267,0.147,4.5,15.2,10.0,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,0.08800000000000001,-0.6,0.7,0.1,1.1
