Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Will Barton,SG,23,POR,41,0,9.4,1.6,3.8,0.41700000000000004,0.2,0.8,0.303,1.3,3.0,0.447,0.449,0.6,0.8,0.813,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,4.0
Brandon Bass,PF,28,BOS,82,73,27.6,4.3,8.8,0.486,0.0,0.1,0.33299999999999996,4.3,8.8,0.48700000000000004,0.48700000000000004,2.5,2.9,0.858,2.0,3.8,5.7,1.1,0.4,0.9,1.2,2.3,11.1
Shane Battier,SF,35,MIA,73,56,20.1,1.4,3.8,0.382,1.0,2.9,0.348,0.4,0.9,0.49200000000000005,0.515,0.2,0.3,0.652,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,4.1
Nicolas Batum,SF,25,POR,82,82,36.0,4.6,10.0,0.465,1.8,4.9,0.361,2.9,5.1,0.5660000000000001,0.5539999999999999,2.0,2.5,0.8029999999999999,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0
Jerryd Bayless,PG,25,TOT,72,19,23.4,3.4,8.6,0.402,1.1,2.9,0.358,2.4,5.6,0.425,0.46399999999999997,1.3,1.6,0.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2,9.3
Aron Baynes,C,27,SAS,53,4,9.3,1.3,3.1,0.436,0.0,0.0,0.0,1.3,3.1,0.436,0.436,0.4,0.4,0.905,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,3.0
Kent Bazemore,SG,24,TOT,67,15,13.6,2.2,5.1,0.429,0.6,1.9,0.336,1.6,3.2,0.484,0.491,1.0,1.6,0.606,0.1,1.6,1.7,1.4,0.6,0.2,1.2,1.5,6.0
Bradley Beal,SG,20,WAS,73,73,34.7,6.6,15.7,0.419,1.9,4.7,0.402,4.7,11.0,0.426,0.479,2.0,2.6,0.7879999999999999,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,17.1
Michael Beasley,SF,25,MIA,55,2,15.1,3.2,6.5,0.499,0.4,1.0,0.389,2.8,5.5,0.518,0.528,1.1,1.4,0.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,7.9
Marco Belinelli,SF,27,SAS,80,25,25.2,4.2,8.7,0.485,1.6,3.7,0.43,2.6,5.0,0.525,0.5760000000000001,1.4,1.6,0.847,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4
Anthony Bennett,PF,20,CLE,52,0,12.8,1.5,4.3,0.35600000000000004,0.3,1.0,0.245,1.3,3.3,0.39,0.384,0.8,1.3,0.638,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,4.2
Patrick Beverley,PG,25,HOU,56,55,31.3,3.6,8.6,0.414,1.6,4.6,0.361,1.9,4.0,0.473,0.509,1.5,1.8,0.8140000000000001,1.3,2.2,3.5,2.7,1.4,0.4,1.2,3.1,10.2
Andris Biedriņš,C,27,UTA,6,0,7.5,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,0.2,1.0,0.16699999999999998,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,0.5
Chauncey Billups,SG,37,DET,19,7,16.3,1.3,4.2,0.304,0.7,2.5,0.292,0.5,1.6,0.32299999999999995,0.392,0.5,0.6,0.833,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8
Bismack Biyombo,C,21,CHA,77,9,13.9,1.1,1.9,0.611,0.0,0.0,0.0,1.1,1.9,0.611,0.611,0.6,1.2,0.517,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9
DeJuan Blair,PF,24,DAL,78,13,15.6,2.7,5.0,0.534,0.0,0.0,0.0,2.7,5.0,0.537,0.534,1.0,1.6,0.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,6.4
Steve Blake,PG,33,TOT,55,28,27.2,2.4,6.4,0.377,1.4,3.8,0.376,1.0,2.6,0.37799999999999995,0.489,0.6,0.8,0.767,0.2,2.7,2.9,5.6,1.0,0.1,1.9,1.5,6.9
Andray Blatche,PF,27,BRK,73,7,22.2,4.4,9.2,0.47600000000000003,0.2,0.7,0.278,4.2,8.5,0.494,0.48700000000000004,2.2,3.0,0.742,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2
Eric Bledsoe,PG,24,PHO,43,40,32.9,6.2,12.9,0.47700000000000004,1.2,3.3,0.35700000000000004,5.0,9.7,0.517,0.522,4.3,5.5,0.772,0.6,4.1,4.7,5.5,1.6,0.3,3.3,2.3,17.7
Vander Blue,SG,21,BOS,3,0,5.0,0.7,1.3,0.5,0.0,0.3,0.0,0.7,1.0,0.667,0.5,0.3,1.7,0.2,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.7
Keith Bogans,SG,33,BOS,6,0,9.2,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2.0
Andrew Bogut,C,29,GSW,67,67,26.4,3.5,5.6,0.627,0.0,0.0,0.0,3.5,5.6,0.627,0.627,0.3,1.0,0.344,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1,7.3
Matt Bonner,PF,33,SAS,61,0,11.3,1.2,2.7,0.445,0.7,1.6,0.429,0.5,1.1,0.47,0.573,0.1,0.2,0.75,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2
Trevor Booker,PF,26,WAS,72,45,21.6,3.1,5.6,0.551,0.0,0.0,0.0,3.1,5.6,0.5539999999999999,0.551,0.7,1.1,0.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8,6.8
Carlos Boozer,PF,32,CHI,76,76,28.2,5.9,12.9,0.456,0.0,0.0,0.0,5.9,12.9,0.457,0.456,1.9,2.5,0.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,13.7
Chris Bosh,C,29,MIA,79,79,32.0,6.2,12.1,0.516,0.9,2.8,0.33899999999999997,5.3,9.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2
Avery Bradley,SG,23,BOS,60,58,30.9,6.0,13.8,0.43799999999999994,1.3,3.3,0.395,4.7,10.4,0.451,0.485,1.5,1.9,0.804,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,14.9
Elton Brand,C,34,ATL,73,15,19.4,2.5,4.5,0.539,0.0,0.0,0.0,2.5,4.5,0.542,0.539,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7
Corey Brewer,SF,27,MIN,81,81,32.2,4.8,10.0,0.48100000000000004,0.7,2.6,0.28,4.1,7.4,0.552,0.517,2.0,2.8,0.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3
Ronnie Brewer,SF,28,TOT,24,3,6.7,0.1,0.6,0.2,0.0,0.3,0.125,0.1,0.3,0.28600000000000003,0.233,0.0,0.1,0.0,0.1,0.5,0.6,0.4,0.3,0.0,0.1,0.2,0.3
Aaron Brooks,PG,29,TOT,72,12,21.6,3.2,8.1,0.401,1.3,3.4,0.387,1.9,4.6,0.41100000000000003,0.484,1.2,1.3,0.8740000000000001,0.6,1.3,1.9,3.2,0.7,0.2,1.6,2.0,9.0
MarShon Brooks,SG,25,TOT,35,0,9.0,1.6,3.6,0.456,0.4,0.7,0.52,1.3,2.9,0.44,0.508,0.9,1.3,0.727,0.3,1.3,1.5,0.7,0.4,0.1,0.7,0.6,4.5
Lorenzo Brown,PG,23,PHI,26,0,8.6,1.0,3.3,0.302,0.1,1.2,0.1,0.9,2.2,0.41100000000000003,0.32,0.3,0.5,0.6920000000000001,0.3,0.8,1.1,1.6,0.5,0.1,0.6,0.7,2.5
Shannon Brown,SG,28,TOT,29,1,8.7,0.8,2.3,0.364,0.0,0.1,0.0,0.8,2.2,0.375,0.364,0.5,0.7,0.7140000000000001,0.2,0.7,1.0,0.3,0.4,0.0,0.6,0.8,2.2
Kobe Bryant,SG,35,LAL,6,6,29.5,5.2,12.2,0.425,0.5,2.7,0.188,4.7,9.5,0.491,0.445,3.0,3.5,0.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,13.8
Chase Budinger,SF,25,MIN,41,8,18.3,2.4,6.2,0.39399999999999996,1.0,2.9,0.35,1.4,3.3,0.433,0.47600000000000003,0.8,1.0,0.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,6.7
Reggie Bullock,SF,22,LAC,43,0,9.2,1.0,2.8,0.355,0.5,1.7,0.301,0.5,1.1,0.43799999999999994,0.446,0.2,0.2,0.778,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,2.7
Trey Burke,PG,21,UTA,70,68,32.3,4.9,12.8,0.38,1.6,4.8,0.33,3.3,8.0,0.41,0.442,1.5,1.6,0.903,0.5,2.4,3.0,5.7,0.6,0.1,1.9,2.1,12.8
Alec Burks,SG,22,UTA,78,12,28.1,4.9,10.7,0.457,0.6,1.8,0.35,4.2,8.8,0.48,0.48700000000000004,3.6,4.8,0.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14.0
Caron Butler,SF,33,TOT,56,13,25.3,3.8,9.6,0.39399999999999996,1.8,4.4,0.39399999999999996,2.1,5.2,0.395,0.485,1.1,1.3,0.84,0.4,3.7,4.1,1.5,0.8,0.3,1.1,2.1,10.5
Jimmy Butler,SG,24,CHI,67,67,38.7,4.1,10.3,0.397,1.0,3.6,0.28300000000000003,3.1,6.8,0.457,0.446,3.9,5.0,0.769,1.3,3.6,4.9,2.6,1.9,0.5,1.5,1.6,13.1
Rasual Butler,SG,34,IND,50,2,7.6,1.0,2.2,0.46399999999999997,0.5,1.2,0.419,0.5,1.0,0.521,0.5820000000000001,0.2,0.3,0.5710000000000001,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2.7
Dwight Buycks,PG,24,TOR,14,0,10.4,1.1,3.4,0.313,0.4,1.2,0.294,0.7,2.2,0.32299999999999995,0.365,0.6,0.6,0.889,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,3.1
Andrew Bynum,C,26,TOT,26,19,19.8,3.6,8.7,0.418,0.0,0.0,0.0,3.6,8.7,0.418,0.418,1.4,1.9,0.755,2.0,3.5,5.6,1.1,0.2,1.1,1.3,1.2,8.7
Will Bynum,PG,31,DET,56,3,18.8,3.3,7.7,0.428,0.4,1.1,0.32299999999999995,2.9,6.6,0.446,0.451,1.7,2.2,0.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2,8.7
Nick Calathes,SG,24,MEM,71,7,16.5,2.0,4.4,0.457,0.3,0.9,0.311,1.7,3.5,0.49200000000000005,0.48700000000000004,0.6,1.0,0.611,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,4.9
José Calderón,PG,32,DAL,81,81,30.5,4.2,9.2,0.456,2.4,5.2,0.449,1.9,4.0,0.46399999999999997,0.584,0.6,0.8,0.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4
Kentavious Caldwell-Pope,SG,20,DET,80,41,19.8,2.3,5.8,0.396,0.7,2.3,0.319,1.5,3.4,0.447,0.46,0.6,0.8,0.77,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8,5.9
Isaiah Canaan,PG,22,HOU,22,0,11.5,1.4,4.0,0.35600000000000004,0.8,2.5,0.327,0.6,1.5,0.406,0.46,1.0,1.3,0.7240000000000001,0.3,0.8,1.1,1.0,0.4,0.2,1.0,1.1,4.6
DeMarre Carroll,SF,27,ATL,73,73,32.1,4.1,8.8,0.47,1.3,3.7,0.36200000000000004,2.8,5.1,0.5479999999999999,0.546,1.5,1.9,0.773,1.5,4.1,5.5,1.8,1.5,0.3,1.1,2.6,11.1
Vince Carter,SG,37,DAL,81,0,24.4,4.1,10.0,0.40700000000000003,1.8,4.6,0.39399999999999996,2.3,5.4,0.418,0.49700000000000005,2.0,2.4,0.821,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,11.9
Michael Carter-Williams,PG,22,PHI,70,70,34.5,6.1,15.1,0.405,0.8,3.0,0.264,5.3,12.1,0.44,0.431,3.7,5.2,0.703,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,16.7
Omri Casspi,PF,25,HOU,71,2,18.1,2.4,5.8,0.42200000000000004,0.9,2.5,0.34700000000000003,1.6,3.3,0.479,0.496,1.2,1.7,0.68,0.8,2.9,3.7,1.2,0.6,0.2,1.0,1.4,6.9
Mario Chalmers,PG,27,MIA,73,73,29.8,3.5,7.7,0.45399999999999996,1.2,3.1,0.385,2.3,4.6,0.5,0.531,1.7,2.2,0.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,9.8
Tyson Chandler,C,31,NYK,55,55,30.2,3.5,5.9,0.593,0.0,0.0,0.0,3.5,5.8,0.595,0.593,1.8,2.8,0.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,8.7
Wilson Chandler,SF,26,DEN,62,55,31.1,5.0,11.9,0.41600000000000004,2.0,5.7,0.348,3.0,6.2,0.478,0.499,1.8,2.5,0.7240000000000001,0.9,3.8,4.7,1.8,0.7,0.5,1.3,3.1,13.6
Josh Childress,SF,30,NOP,4,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,0.3,0.0,0.3,0.3,0.0
Dionte Christmas,SF,27,PHO,31,0,6.4,0.7,2.0,0.355,0.3,1.0,0.29,0.4,1.0,0.419,0.42700000000000005,0.6,0.8,0.75,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3
Earl Clark,PF,26,TOT,54,17,14.2,1.8,4.8,0.37200000000000005,0.8,2.3,0.336,1.0,2.6,0.40299999999999997,0.45,0.4,0.6,0.647,0.4,2.2,2.6,0.3,0.3,0.5,0.6,1.2,4.8
Ian Clark,SG,22,UTA,23,0,7.5,1.1,2.9,0.38799999999999996,0.5,1.3,0.355,0.7,1.6,0.41700000000000004,0.47,0.2,0.3,0.7140000000000001,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0
Victor Claver,SF,25,POR,21,0,8.8,0.8,2.0,0.405,0.1,0.9,0.16699999999999998,0.7,1.1,0.583,0.44,0.5,0.5,0.909,0.4,1.4,1.9,0.6,0.1,0.1,0.5,0.8,2.2
Norris Cole,PG,25,MIA,82,6,24.6,2.5,6.1,0.414,0.7,2.1,0.345,1.8,4.0,0.451,0.474,0.6,0.8,0.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,6.4
Jason Collins,C,35,BRK,22,1,7.8,0.5,1.1,0.45799999999999996,0.0,0.1,0.0,0.5,1.0,0.524,0.45799999999999996,0.1,0.2,0.75,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,1.1
Darren Collison,PG,26,LAC,80,35,25.9,4.1,8.7,0.467,0.9,2.4,0.376,3.2,6.3,0.501,0.518,2.4,2.8,0.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4
Nick Collison,PF,33,OKC,81,0,16.7,1.7,3.0,0.556,0.0,0.2,0.235,1.6,2.8,0.58,0.564,0.8,1.1,0.71,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2
Mike Conley,PG,26,MEM,73,73,33.5,6.3,14.1,0.45,1.4,4.0,0.361,4.9,10.1,0.484,0.5,3.1,3.8,0.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,17.2
Chris Copeland,SF,29,IND,41,0,6.5,1.3,2.9,0.47,0.8,1.9,0.418,0.5,0.9,0.579,0.611,0.2,0.3,0.7140000000000001,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7
DeMarcus Cousins,C,23,SAC,71,71,32.4,8.3,16.8,0.496,0.0,0.1,0.0,8.3,16.7,0.499,0.496,6.1,8.4,0.726,3.1,8.6,11.7,2.9,1.5,1.3,3.5,3.8,22.7
Robert Covington,SF,23,HOU,7,0,4.9,0.9,2.0,0.429,0.6,1.6,0.364,0.3,0.4,0.667,0.5710000000000001,0.0,0.0,0.0,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,2.3
Allen Crabbe,SG,21,POR,15,0,6.7,0.8,2.2,0.364,0.4,0.9,0.429,0.4,1.3,0.316,0.455,0.2,0.3,0.75,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2.2
Jamal Crawford,SG,33,LAC,69,24,30.3,6.1,14.7,0.41600000000000004,2.3,6.5,0.361,3.8,8.2,0.46,0.496,4.0,4.7,0.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,18.6
Jordan Crawford,SG-PG,25,TOT,81,35,23.0,4.0,9.7,0.415,1.1,3.5,0.316,2.9,6.2,0.47100000000000003,0.47200000000000003,1.8,2.1,0.8640000000000001,0.3,1.9,2.3,3.5,0.6,0.1,1.7,1.5,11.0
Jae Crowder,SF,23,DAL,78,8,16.1,1.7,3.8,0.439,0.6,1.9,0.331,1.0,1.9,0.552,0.524,0.6,0.8,0.754,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,4.6
Dante Cunningham,PF,26,MIN,81,7,20.2,2.9,6.3,0.46399999999999997,0.0,0.1,0.0,2.9,6.2,0.46799999999999997,0.46399999999999997,0.5,0.8,0.5670000000000001,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8,6.3
Jared Cunningham,SG,22,TOT,13,0,6.2,0.5,1.6,0.28600000000000003,0.1,0.5,0.14300000000000002,0.4,1.1,0.35700000000000004,0.31,1.0,1.2,0.813,0.1,0.4,0.5,0.6,0.2,0.0,0.2,1.2,2.0
Seth Curry,PG,23,TOT,2,0,6.5,0.5,1.5,0.33299999999999996,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.5
Stephen Curry,PG,25,GSW,78,78,36.5,8.4,17.7,0.47100000000000003,3.3,7.9,0.424,5.0,9.8,0.509,0.5660000000000001,3.9,4.5,0.885,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,24.0
Samuel Dalembert,C,32,DAL,80,68,20.2,2.7,4.7,0.568,0.0,0.0,0.0,2.7,4.7,0.569,0.568,1.3,1.7,0.737,2.5,4.3,6.8,0.5,0.5,1.2,1.1,2.6,6.6
Troy Daniels,SG,22,HOU,5,1,15.0,3.0,6.2,0.484,2.4,5.0,0.48,0.6,1.2,0.5,0.677,0.0,0.0,0.0,0.0,0.8,0.8,1.0,0.0,0.0,0.6,1.2,8.4
Luigi Datome,SF,26,DET,34,0,7.0,1.0,2.9,0.35100000000000003,0.2,1.1,0.179,0.8,1.7,0.466,0.387,0.2,0.3,0.8,0.4,0.9,1.4,0.3,0.2,0.0,0.3,0.6,2.4
Brandon Davies,PF,22,PHI,51,0,11.3,1.1,2.5,0.42200000000000004,0.0,0.2,0.2,1.0,2.3,0.441,0.43,0.7,1.0,0.642,0.7,1.4,2.1,0.5,0.5,0.2,0.7,1.8,2.8
Anthony Davis,PF,20,NOP,67,66,35.2,7.8,15.0,0.519,0.0,0.1,0.222,7.8,14.9,0.522,0.52,5.2,6.6,0.7909999999999999,3.1,7.0,10.0,1.6,1.3,2.8,1.6,3.0,20.8
